"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"TIPO_TEL";"SEXO";"EDAD";"P0";"ADQUINAC";"PAISNAC";"PAISNAC2";"CCAARESI";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P2_8";"P2_9";"P2_10";"P2_11";"P2_12";"P2A1";"P3_1";"P3_2";"P3_3";"P3_4";"P3_5";"P3_6";"P4";"DESIGUALDAD";"P6_1";"P6_2";"P6_3";"P6_4";"P7";"P8_1";"P8_2";"P8_3";"P8_4";"P8_5";"P8_6";"P9";"IDENTIDAD";"INFLUPOL1";"INCOMOAMBI_1";"INCOMOAMBI_2";"INCOMOAMBI_3";"VALORAPART_1";"VALORAPART_2";"VALORAPART_3";"VALORAPART_4";"VALORAPART_5";"VALORAPART_6";"VALORAPART_7";"VALORAPART_8";"VALORAPART_9";"VALORAPART_10";"VALORAPART_11";"VALORAPART_12";"LIDERESPOL_1";"LIDERESPOL_2";"LIDERESPOL_3";"LIDERESPOL_4";"LIDERESPOL_5";"LIDERESPOL_6";"LIDERESPOL_7";"LIDERESPOL_8";"LIDERESPOL_9";"LIDERESPOL_10";"LIDERESPOL_11";"LIDERESPOL_12";"LIDERSENTIM_1";"LIDERSENTIM_2";"LIDERSENTIM_3";"LIDERSENTIM_4";"LIDERSENTIM_5";"LIDERSENTIM_6";"SIMPAPART_1";"SIMPAPART_2";"SIMPAPART_3";"SIMPAPART_4";"SIMPAPART_5";"SIMPAPART_6";"SIMPAPART_7";"SIMPAPART_8";"SIMPAPART_9";"SIMPAPART_10";"SIMPAPART_11";"SIMPAPART_12";"ESCIDEOL";"INTENCIONG";"INTENCIONGR";"INTENCIONGALTER";"INTENCIONGALTERR";"SIMPATIA";"VOTOSIMG";"PARTICIPACIONG";"RECUVOTOG";"RECUVOTOGR";"RECUERDO";"CERCANIA";"ECIVIL";"PPERHOG";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"INGRESOSHOG2";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS0";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4"
3480;0;209333;3688;5;35;16;5;1;2;1;35;1;1;1;0;5;1;2;1;5;1;1;2;5;1;5;1;4;11;4;2;5;1;2;5;3;2;5;5;1;2;1;5;5;5;5;5;5;3;3;10;1;1;2;1;8;1;9;9;"";"";"";"";"";1;"";1;8;1;9;9;"";"";"";"";"";4;"";6;2;6;5;5;6;1;8;1;9;9;7;1;5;5;5;1;1;1;21;21;1;1;0;21;1;1;1;1;21;2;2;3;13;6;5;0;1;1;2;2;9;7;3;2;1;0,53714;1,21842;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;15;0;0;0;0;8;0;"";"";"";19;10;24;6;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209335;3689;6;39;75;5;1;2;2;45;1;1;1;0;6;1;1;1;1;5;1;1;5;1;1;1;2;7;2;2;1;4;2;2;3;2;2;2;4;2;1;1;2;1;4;2;2;1;3;10;4;4;4;1;1;2;1;1;"";"";"";"";"";"";"";2;1;2;1;1;"";"";"";"";"";"";"";6;6;5;6;6;1;4;1;2;1;1;1;1;1;2;2;4;97;5;28;28;9993;9993;0;28;1;3;3;3;28;1;4;3;7;5;6;0;1;1;3;3;8;6;4;3;1;0,43021;1,10262;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;1;0;0;58;1;0;0;1;61;0;"";"";"";19;10;24;6;22;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209357;3690;12;15;30;5;2;2;1;27;1;1;1;0;12;1;1;1;2;1;1;1;5;1;1;2;1;12;2;2;1;4;4;4;3;2;2;1;5;4;3;2;2;1;4;4;2;2;3;10;4;3;3;4;1;6;1;1;"";"";"";"";4;"";"";7;1;6;6;1;"";"";"";"";97;"";"";1;6;2;5;3;5;8;2;9;1;1;1;1;1;5;4;8;9;8;3;3;8996;8996;0;3;1;3;3;3;3;2;4;3;7;5;6;0;1;1;10;10;10;7;3;2;1;0,38986;0,68616;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;58;1;"";"";"";19;10;24;6;17;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209389;3691;12;32;0;3;3;2;2;26;1;2;2;324;12;2;1;1;2;2;2;4;2;1;2;2;2;7;2;2;1;2;2;4;2;2;2;2;4;2;1;2;3;2;4;2;2;4;3;10;4;4;4;98;5;5;5;5;"";"";"";"";5;"";"";98;98;98;98;98;"";"";"";"";98;"";"";5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;1;1;0;2;1;2;2;2;9997;2;1;3;7;5;1;3;4;0;0;16;2;0;12;5;2;0,76225;0,80323;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;1;0;0;37;0;0;0;0;52;1;"";"";"";19;10;24;6;28;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209399;3692;12;36;0;2;3;1;1;68;1;1;1;0;12;2;1;1;1;5;1;2;2;2;2;2;2;2;1;2;1;2;1;1;2;3;2;1;1;1;1;1;5;4;4;1;1;1;1;10;4;4;4;1;1;1;1;1;"";"";"";"";1;"";"";1;1;1;1;1;"";"";"";"";1;"";"";1;3;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9997;9997;0;0;2;2;2;0;0;9997;2;1;2;3;4;3;1;3;2;0;0;12;7;7;3;2;1;2,41507;1,45628;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;29;0;0;0;0;35;0;"";"";"";19;10;24;6;25;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209468;3693;1;18;0;2;3;2;1;56;1;1;1;0;1;1;2;1;1;2;4;2;5;1;2;2;2;1;5;4;5;1;2;4;1;2;4;4;1;2;1;2;4;4;4;4;2;2;3;5;3;3;2;2;5;1;7;6;"";"";"";"";"";"";"";2;5;1;8;6;"";"";"";"";"";"";"";6;5;6;1;5;6;2;6;1;7;6;3;2;4;4;4;5;5;4;21;21;1;1;0;21;1;21;21;21;21;1;2;3;9;6;6;0;1;1;2;2;9;7;5;4;1;0,55666;1,40367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;7;0;"";"";"";19;10;24;6;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209469;3694;13;28;79;7;1;2;1;46;2;1;1;0;13;4;2;1;4;2;4;4;4;2;4;4;4;5;4;5;5;1;2;5;3;3;4;4;2;2;1;4;5;4;2;5;4;5;3;8;4;4;2;1;7;1;5;7;"";"";"";"";"";"";"";2;7;1;4;8;"";"";"";"";"";"";"";5;5;6;3;5;4;3;7;2;6;7;8;8;6;4;4;2;2;3;8;8;1;1;0;8;1;21;21;21;8;2;2;3;13;6;3;1;1;1;2;2;8;8;3;2;1;0,32834;0,68978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;1;13;1;"";"";"";19;10;24;6;29;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209493;3695;13;28;79;7;1;2;2;34;1;1;1;0;13;1;1;1;1;1;4;5;5;5;4;2;2;12;5;5;5;2;2;5;3;2;5;5;1;1;1;4;5;4;4;4;4;3;4;10;4;4;2;2;6;1;7;6;"";"";"";"";"";"";"";2;5;1;8;6;"";"";"";"";"";"";"";5;5;5;5;5;4;4;5;2;6;6;5;2;5;5;6;5;5;3;9998;9998;0;0;21;21;1;21;21;21;21;2;1;3;13;6;6;0;1;1;3;3;7;0;2;1;1;0,56664;0,8368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1;0;"";"";"";19;10;24;6;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209582;3696;1;4;79;5;3;2;2;51;1;1;1;0;1;7;5;1;1;1;2;5;7;1;1;1;1;12;2;4;1;5;4;1;2;3;5;2;5;1;1;2;5;1;1;4;1;3;3;10;4;4;4;8;2;5;1;1;"";"";"";"";"";"";"";7;1;3;1;1;"";"";"";"";"";"";"";1;6;4;6;6;6;7;1;2;1;1;1;1;1;4;1;1;2;7;2;2;6;6;0;2;1;2;2;2;2;2;2;3;4;3;6;0;4;0;0;16;6;3;3;2;2;3,79616;0,71623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;33;0;"";"";"";19;10;24;6;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209652;3697;13;28;7;5;3;2;2;48;2;2;2;343;13;1;2;1;1;5;1;1;5;1;1;1;1;3;4;4;2;2;2;4;3;3;4;4;4;4;1;4;4;2;1;4;2;3;1;10;4;4;4;5;5;4;3;1;"";"";"";"";"";"";"";3;3;3;3;97;"";"";"";"";"";"";"";6;3;5;5;97;5;4;4;3;2;1;1;1;1;1;2;5;4;5;2;2;1;1;0;2;1;1;1;1;1;1;4;3;7;5;5;0;8;0;0;15;9;5;5;4;2;0,47679;1,07464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;"";"";"";19;10;24;6;28;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209821;3698;10;46;0;3;3;2;1;53;1;1;1;0;10;2;2;1;2;2;3;1;4;1;3;2;1;12;3;2;2;2;2;4;3;1;2;4;4;2;1;4;4;2;4;4;4;3;3;10;4;4;4;4;4;2;5;5;"";"";"";"";"";"";"";3;4;1;5;97;"";"";"";"";"";"";"";5;5;6;5;97;97;5;5;2;7;6;4;4;4;4;4;5;5;3;9977;9977;0;0;9;9977;1;9977;9977;9977;9;5;4;3;14;6;4;0;1;1;2;2;7;7;3;2;1;0,49184;0,83392;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;17;1;"";"";"";19;10;24;6;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209847;3699;9;8;0;4;3;2;2;26;2;2;2;345;9;1;1;1;1;5;4;4;4;1;8;4;1;12;2;4;2;4;4;4;2;3;4;4;2;2;1;5;5;4;2;5;2;5;3;10;4;4;4;1;1;1;4;2;2;6;"";"";"";"";"";1;1;1;1;97;1;97;"";"";"";"";"";3;6;6;3;97;97;4;4;1;4;3;3;5;2;97;97;97;97;98;21;21;9977;9977;0;21;1;9999;9999;9999;9997;2;3;3;7;5;2;2;1;1;4;4;4;4;5;4;2;0,81045;1,0253;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;0;0;0;0;20;0;"";"";"";19;10;24;6;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209857;3700;13;28;79;7;1;2;1;47;1;1;1;0;13;2;2;2;1;1;4;2;5;2;5;2;1;4;4;4;5;2;1;5;1;3;4;4;2;2;1;4;4;4;4;4;4;3;8;7;3;3;2;1;3;1;9;9;"";"";"";"";"";"";"";1;2;1;8;9;"";"";"";"";"";"";"";5;5;5;5;5;6;1;2;1;10;10;8;3;9;5;7;2;1;1;8;8;21;21;0;8;1;21;21;21;8;2;3;3;14;6;6;0;1;1;2;2;10;8;5;4;2;0,32834;0,68978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;12;0;0;0;0;12;1;"";"";"";19;10;24;6;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209895;3701;13;28;79;7;1;2;1;79;1;1;1;0;13;2;1;4;4;2;2;4;4;2;2;2;4;2;2;2;2;2;4;1;3;2;2;4;4;4;2;1;5;1;2;4;1;1;1;10;4;4;4;4;1;2;1;1;"";"";"";"";"";"";"";4;1;2;1;1;"";"";"";"";"";"";"";5;6;5;6;6;6;4;1;2;1;1;1;1;1;1;1;1;2;6;8995;8995;2;2;0;8995;1;8995;8995;8995;9998;1;2;3;12;6;4;0;2;0;0;12;11;11;2;1;2;0,27668;1,3354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";"";19;10;24;6;19;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209941;3702;7;13;34;4;2;2;2;75;1;1;1;0;7;1;1;1;1;1;1;1;1;1;1;1;1;8;2;2;2;4;4;9;2;2;9;2;5;2;2;1;4;1;1;9;1;1;1;10;4;4;4;5;1;9;1;1;"";"";"";"";"";"";"";6;1;10;1;1;"";"";"";"";"";"";"";3;6;1;4;4;4;6;1;9;1;1;1;1;1;1;1;3;7;8;3;3;9997;9997;0;3;1;3;3;3;3;1;2;3;5;5;1;6;7;0;0;14;6;2;3;2;1;1,09595;1,09901;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;13;0;0;0;0;19;0;"";"";"";19;10;24;6;25;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209947;3703;7;45;168;4;1;1;2;82;1;1;1;0;7;1;1;1;2;1;1;2;1;1;1;1;2;12;2;2;1;5;5;2;2;3;4;4;2;4;1;5;5;2;4;2;1;1;3;10;4;4;4;10;1;5;1;1;"";"";"";"";"";"";"";10;1;5;1;1;"";"";"";"";"";"";"";1;6;5;5;5;6;10;1;5;1;1;1;1;1;1;1;1;1;10;2;2;9993;9993;0;2;1;2;2;2;2;3;1;3;4;3;1;5;2;0;0;12;4;0;3;2;1;1,38968;1,09901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;6;0;"";"";"";19;10;24;6;22;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;209968;3704;10;46;0;3;3;2;2;33;1;2;2;315;10;2;1;1;2;1;1;2;1;1;1;1;1;6;4;4;2;2;2;3;3;2;4;2;2;2;1;2;4;4;4;4;4;2;3;10;4;4;4;4;6;2;6;5;"";"";"";"";"";"";"";4;5;3;5;97;"";"";"";"";"";"";"";5;5;4;5;97;97;6;6;4;6;5;4;4;4;4;4;5;5;5;1;1;21;21;0;1;1;1;1;1;1;2;3;3;13;6;6;0;1;1;7;7;7;6;3;2;2;0,84883;1,10236;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;0;"";"";"";19;10;24;6;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210043;3705;1;23;0;3;3;2;1;61;1;1;1;0;1;2;2;1;2;2;2;1;2;1;2;1;2;11;4;4;4;2;4;4;3;2;2;4;2;4;1;4;4;4;5;2;4;3;3;7;3;4;4;4;4;1;1;1;"";"";"";"";"";"";"";4;4;1;1;1;"";"";"";"";"";"";"";6;6;6;6;6;99;5;6;1;2;2;1;1;1;1;1;1;1;3;9998;9998;0;0;9998;9998;1;1;1;1;9999;1;2;3;6;4;5;0;1;1;4;4;7;7;3;2;2;0,90936;0,79695;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;36;1;0;1;0;45;1;"";"";"";19;10;24;6;22;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210046;3706;13;28;79;7;1;2;2;45;1;1;1;0;13;1;4;2;2;4;2;4;2;2;2;2;2;11;4;2;2;4;4;4;2;3;4;4;2;4;3;1;4;2;4;4;4;2;3;1;4;4;4;4;2;3;1;1;"";"";"";"";"";"";"";2;2;2;2;2;"";"";"";"";"";"";"";5;5;5;5;5;5;10;10;10;10;10;8;6;4;4;4;8;4;5;9998;9998;0;0;9997;9997;1;2;2;2;9997;1;4;3;11;6;2;1;1;1;5;5;8;6;3;2;1;0,41606;0,76317;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;28;0;0;0;0;40;2;"";"";"";19;10;24;6;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210119;3707;9;8;19;7;1;2;1;78;1;1;1;0;9;2;2;1;2;5;1;1;4;1;1;2;1;2;2;2;1;2;1;2;2;3;4;4;2;2;2;4;4;2;2;2;1;4;5;10;3;7;3;1;6;1;4;4;6;5;"";"";"";"";"";5;8;1;4;4;5;4;"";"";"";"";"";5;1;5;5;5;5;5;7;4;5;5;8;8;8;8;8;8;5;3;9999;9999;0;0;9999;9999;1;9999;9999;9999;9997;1;2;3;4;3;2;1;2;0;0;12;7;7;4;3;1;1,49411;0,87326;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";"";19;10;24;6;41;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210128;3708;2;50;297;6;1;2;1;61;1;1;1;0;2;2;1;1;1;1;1;1;4;1;1;1;4;2;2;1;1;5;5;1;3;2;2;2;5;5;1;1;2;2;1;4;1;2;3;10;4;4;4;7;1;3;1;1;"";"";"";"";"";"";"";7;1;3;1;1;"";"";"";"";"";"";"";1;6;4;6;6;6;7;1;1;1;1;1;1;1;3;1;4;5;6;2;2;8996;8996;0;2;2;0;0;9997;2;1;2;3;6;4;2;1;2;0;0;12;9;7;3;2;1;0,49641;0,6154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;16;0;"";"";"";19;10;24;6;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210129;3709;14;30;30;6;1;2;1;59;1;2;2;345;14;1;4;2;1;4;2;1;2;2;1;2;2;1;1;1;1;4;4;4;3;3;2;2;2;2;1;2;1;2;2;1;1;4;1;9;4;4;3;9;4;6;5;8;"";"";"";"";"";"";"";8;4;5;8;7;"";"";"";"";"";"";"";1;4;1;1;4;2;9;4;6;5;7;4;7;5;8;6;9;3;9;2;2;3;3;0;2;1;2;2;2;2;1;5;3;5;5;1;6;1;1;8;8;6;5;4;3;2;0,52196;0,72156;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;44;2;0;0;0;69;0;"";"";"";19;10;24;6;27;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210193;3710;9;8;19;7;1;2;1;49;1;1;1;0;9;3;5;1;2;1;1;2;4;1;1;1;1;6;4;2;4;4;2;4;1;2;4;4;2;2;1;4;4;4;5;5;1;5;5;10;4;4;4;1;4;1;3;3;5;6;"";"";"";"";"";1;1;1;1;1;1;1;"";"";"";"";"";6;5;6;6;6;6;1;1;1;1;1;2;2;2;2;2;1;1;4;902;902;9999;9999;0;902;1;902;902;902;902;1;4;3;10;6;2;1;1;2;1;1;9;9;3;2;1;0,37328;0,61429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;11;0;"";"";"";19;10;24;6;34;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0
3480;0;210216;3711;10;12;0;3;3;2;1;77;1;1;1;0;10;1;1;1;1;1;1;1;7;1;1;1;1;95;1;1;3;4;2;1;3;2;3;1;4;1;1;1;1;1;3;1;1;2;1;95;4;1;4;5;5;5;1;1;"";"";"";"";"";"";"";5;5;5;2;2;"";"";"";"";"";"";"";5;5;5;5;5;5;5;5;5;2;2;1;1;1;1;1;1;1;5;3;3;9993;9993;0;3;1;3;3;3;3;4;2;3;2;2;5;0;2;0;0;12;99;99;98;8;2;4,37798;1,19757;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;13;0;0;0;0;18;0;"";"";"";19;10;24;6;30;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210289;3712;7;16;0;2;3;2;1;58;1;1;1;0;7;2;2;2;8;4;2;2;2;2;2;2;2;96;2;4;4;5;4;2;2;3;8;2;2;4;1;1;4;5;5;8;4;5;7;10;4;4;4;8;4;4;1;1;"";"";"";"";"";"";"";7;1;1;3;1;"";"";"";"";"";"";"";7;2;6;5;6;97;7;10;10;1;1;1;1;1;7;1;10;10;7;2;2;9993;9993;0;2;1;2;2;2;5;1;2;3;4;3;2;1;1;3;6;6;98;98;96;6;1;2,43288;0,78914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";"";19;10;24;6;32;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210328;3713;13;28;0;2;3;2;1;25;1;1;1;0;13;2;2;2;2;2;2;4;7;2;4;2;2;1;2;2;4;4;3;2;3;3;4;2;3;2;3;8;3;2;4;4;3;3;3;10;3;3;3;1;1;1;1;1;"";"";"";"";"";"";"";1;1;1;1;1;"";"";"";"";"";"";"";5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;5;9977;9977;0;0;9997;9977;1;9977;9977;9977;9997;2;2;3;4;3;5;0;1;3;9;9;7;5;4;3;2;7,90472;0,95997;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;33;0;0;0;0;24;0;"";"";"";19;10;24;6;20;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210385;3714;9;25;120;5;2;2;1;62;1;1;1;0;9;1;4;1;1;1;1;1;5;1;1;1;1;1;4;4;4;2;1;5;3;3;2;5;1;9;9;5;5;4;2;9;2;5;4;10;4;4;7;1;4;1;5;9;7;5;"";"";"";"";"";1;7;1;7;9;9;97;"";"";"";"";"";6;5;6;5;1;6;1;5;1;5;10;7;5;9;5;9;4;4;2;8;8;904;8995;0;8;1;21;21;21;8;9;1;3;13;6;4;0;1;1;2;2;7;0;12;5;2;0,37757;0,84614;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;28;0;"";"";"";19;10;24;6;28;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
3480;0;210443;3715;13;28;79;7;1;2;1;32;1;1;1;0;13;2;5;4;4;2;2;2;7;1;7;4;2;5;5;4;4;2;2;4;3;3;5;5;2;2;3;5;4;5;2;4;5;5;7;6;3;3;3;1;1;1;2;1;"";"";"";"";"";"";"";1;2;1;6;3;"";"";"";"";"";"";"";5;6;5;5;4;6;1;1;1;1;1;1;1;1;1;1;1;1;1;9997;9997;0;0;9997;9997;2;0;0;9997;9997;2;2;3;13;6;4;0;1;1;3;3;9;7;2;1;2;0,35184;0,73246;0;0;0;0;0;0;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;1;2;0;86;0;0;0;1;81;0;"";"";"";19;10;24;6;24;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0
